"gvl_code","name"
"23404","M for Music Entertainment"
"23414","Rumpelmugge"
"23415","Bi-Za Records"
"23417","Asinella Records"
"23423","Good Hope Music"
"23424","Elektroboys Tonträger"
"23427","Nutibara Records"
"23429","Brouqade Records"
"23430","WoWo Music"
"23431","Soundofnow Music"
"23442","Progressive Promotion Records"
"23450","Magic Island Records"
"23451","Popgefahr Records"
"23454","Ross & Reiter Rec."
"23458","G-Records"
"23460","Superjam Music"
"23498","Proper Records, (Promise Records)"
"23500","HauntSound Records"
"23508","Bloxx Music"
"23529","Casting Family"
"23530","Cala Millor"
"23532","Silberschwein Music"
"23533","CPL Music"
"23535","AW Music"
"23541","HPM-Audio"
"23549","SGN:LTD"
"23703","Audio Re-Surge Records"
"23827","Muskelkater Records"
"23883","Montaigne"
"23917","Beat the Rich!"
"23930","Styleheads Music"
"23971","Golden 12"
"24023","Urbanheat Recordings"
"24024","Tiger Grass Records"
"24039","Seventy4 Music"
"24049","Whitehall Records"
"24058","Mokoh Music"
"24072","Tramp Records"
"24074","Tusk Records"
"24075","Kling Klong"
"24076","Autographic Music"
"24084","NCW Records"
"24090","Osnaton Records"
"24098","Tokyo Dawn Records"
"24099","Selekt"
"24113","SpareTracks"
"24114","Souvenir"
"24115","C2H2 Klangkörper"
"24117","Loving Music"
"24124","Loco-Motion-Music"
"24126","Force Intel"
"24127","5apes Records"
"24147","Terra Celeste Music"
"24151","AdP Records"
"24172","Edelklang Music"
"24173","Stereo Music"
"24174","Adapt"
"24175","Music Cloud"
"24176","Laxmi Music Production"
"24180","Cavalier Recordings"
"24181","Ed Wood Music"
"24187","Sume Music"
"24190","Hookmaster Music"
"24192","Blusounds"
"24193","Synthage Records"
"24212","Elation Recordings"
"24215","Valiart Music"
"24222","Eartouch Entertainment"
"24224","We Play"
"24279","Monaphon"
"24320","Fore Music"
"24324","Say Why Music"
"24327","In Bloom Records"
"24331","HAM& X"
"24359","Joe Blob Records"
"24360","Brigade Music"
"24370","Yellow Tail Records"
"24371","100% Deutsch"
"24374","Cloud Music"
"24375","Music Cloud"
"24381","Chusma Records"
"24384","Sound of Games"
"24385","Dreamworld Music Entertainment"
"24396","Fooly Records"
"24397","Only Music"
"24407","Suol"
"24408","Infini Music"
"24415","Las Vegas Records"
"24417","Respect Music (Respect Metal)"
"24419","Donnerwetter Musik"
"24428","Lim Rec"
"24452","Easy-Life Records"
"24462","Dirty & Weird Music"
"24466","Granted Records, (Holo Rec)"
"24471","Music Circus"
"24473","Hot JWP Music"
"24479","Crunkin Beats Productions"
"24483","mital-U"
"24487","db recordings"
"24488","Monkeytown Records"
"24500","Mister Niceguy Music"
"24511","The Music Agents"
"24514","Altin Village & Mine Records"
"24515","kanoon"
"24518","WM Music"
"24521","Van Daelen Music"
"24522","Highland Dreams"
"24527","Jawo Records"
"24533","Violet Noise Records"
"24539","TyMachine Media"
"24540","Tyranno Lounge Records"
"24547","Clasins Music"
"24548","Jule Records"
"24549","CHV Music Factory"
"24553","ADair Records"
"24554","SyncSouls"
"24557","Fear the Crowd Records"
"24558","Dingja Records"
"24561","Büro.9"
"24567","Jumaca Music"
"24577","Smogrecords"
"24579","Dewey-Records"
"24585","Laborie"
"24586","Yankoo Music"
"24588","Unexpected Audio Productions"
"24594","Volkwino Music"
"24595","gutmensch-records"
"24597","Die Eigene Gesellschaft"
"24599","Delicious Releases"
"24600","DKK Records"
"24601","Panevino Village Entertainment"
"24602","tonding-info/entertainment"
"24603","NTW"
"24604","Green United Music"
"24605","Newton Classics"
"24606","HIP LOUNGE"
"24607","Dying Giraffe Recordings"
"24608","PEACEMAKER"
"24609","musichandmade"
"24610","Audio Addiction"
"24611","I ME RECORDS"
"24612","Whirlpool Music"
"24613","Mi(r)co.multimedia RE(C)ORDS"
"24614","LAX"
"24615","Oergelihuus Jakober AG"
"24616","Bootleck Records"
"24617","Eva Kumant Music and More"
"24618","LANGOHRZAUBER"
"24619","Freak Noise Records"
"24620","Ganz Gut Records"
"24621","Track By Track Records UG"
"24622","Jon Welch Music"
"24623","Lucky Break"
"24624","BUSCHIANO MUSIC"
"24625","recordJet"
"24626","Jo Hauser Records"
"24627","1000 Sounds Records"
"24628","Labelship"
"24629","Jockey Music"
"24630","Gödikus"
"24631","1 REVOLUTION MUSIC LLC"
"24632","QUEST WORLDWIDE PRODUCTION MUSIC"
"24633","TWISTED JUKEBOX LTD"
"24634","Indie Cues Music"
"24635","City of the Fallen"
"24636","THE FUNKY JUNKIES MUSIC COMPANY LIMITED"
"24637","Brickwall Audio"
"24638","PanDo Records"
"24639","Fixe Records (is most likely Fixe Records [SWE])"
"24640","HARD GENERATION"
"24641","BLACKMATH RECORDS"
"24642","Fun & Joy Records"
"24643","Euterpe Musica Sweden"
"24644","NX4 Records"
"24645","RMA Reords (is maybe Rock's My Ass Records)"
"24646","MBmusic"
"24647","Sub Continental DUB"
"24648","BAD ASS MUSIC INC."
"24649","one two media"
"24650","Yellow Tree Productions"
"24651","Eins 2 Trois"
"24652","StereoTon"
"24653","Echt jood Musik"
"24654","benkadi fòli serie"
"24655","S & W Music"
"24656","Disken"
"24657","Julezz & Julezz Entertainment"
"24658","Soundmeester"
"24659","Cocopelli Music"
"24660","Horse Arm Records"
"24661","Noisesome Recordings"
"24662","Altitude Music"
"24663","Sonic Librarian (BMI)"
"24664","Crack Music Entertainment"
"24665","MG Audio"
"24666","RemoteTaxi"
"24667","DJC Records"
"24668","bajo & bajo"
"24669","bernstein publishing & records"
"24670","JAH Verlag"
"24671","Paul Kalkbrenner Musik"
"24672","Cave Country Records"
"24673","Bomber Music"
"24674","If Music Could Talk"
"24675","Don't Try This At Home"
"24676","Superfly Audio"
"24677","UDR (Militia Guard Music, Motörhead Music)"
"24678","Melangement"
"24679","MakaY Records"
"24680","Touchin' Bass Ltd"
"24681","SHELLY'S"
"24682","BOSS"
"24683","GOLDEN STAR"
"24684","Kaiserlich Königlich Records"
"24685","LAMB LANE RECORDS"
"24686","HANSE-SOUND"
"24687","Heider Music Production"
"24688","Alabama MUSIKA"
"24689","Art of Groove"
"24690","JOKE AND BUZZ"
"24691","Piu Forte Music Productions"
"24692","Klangvision"
"24693","Depro P.Music"
"24694","Musique Estetica Records"
"24695","Stevja Records"
"24696","Planet Punk Music"
"24697","Dust on the Tracks"
"24698","Salzkammergut Records"
"24699","Küblböck Records"
"24700","HIGH CONTRAST NU BREED"
"24701","Skylight Sound"
"24702","WorldWideVoice Music"
"24703","Sound-Raster"
"24704","Weitmeer - Records"
"24705","Streetdog Records"
"24706","Broken Silence Records"
"24707","Legend Live Music"
"24709","Big & Dirty"
"24710","DIRTY SOUL"
"24711","IN CHARGE"
"24714","Tone Row Music"
"24723","Gothic Storm"
"24729","Tonträger Music"
"24732","Esmeralda Music Group"
"24735","Jingle Punks Music"
"24742","Topart-Music"
"24762","Clock's Records"
"24769","Musicflame"
"24773","Mad Moustache Music"
"24774","Dragonlove Records"
"24775","Mo Music"
"24786","Cross Art Records"
"24788","Hands of Blue Records"
"24790","Leyla Music"
"24796","Gaptrax Music (Library Music)"
"24797","Spirit Music"
"24798","Beauty Music"
"24800","Malin Music"
"24806","Separated Beats"
"24810","Fripe Music"
"24813","Cyclone Empire"
"24836","Hicktown Records"
"24853","Hit Pop Music"
"24872","Egregore Music"
"24874","Liberatio Music"
"24892","Southeastmusic"
"24894","Janus Music & Sound"
"24895","Solid Rock Music"
"24901","No Ties Records"
"24927","Gligg Records"
"24931","Oktaf"
"24939","Nji Music"
"24951","Meer Music"
"24952","211 Music"
"24953","Dogs Bollocks Music"
"24957","Agnola Music"
"24959","Flip Audio"
"24963","blinker"
"24980","Millaphon Records"
"24983","Eric99 Music"
"24984","Zeitart"
"24989","Klangexzellenz"
"24992","Dancewax"
"24998","Cocco Music"
"25006","Upton Park Publishing"
"25155","New Records, (Novum (pending))"
"25158","Mayolove Music"
"25165","Doombient.Music"
"25292","I Sold My Soul Media"
"25294","Yellow Snake Records"
"25298","EQ Music"
"25335","Bronze Rat"
"25341","Silver Records"
"25363","Maybel Music"
"25365","Diventa Music"
"25373","Modern Chemistry Music"
"25374","Barnes & Quincy"
"25378","Dragonblood Records"
"25381","Spectacular Spectacular"
"25384","Uncanny Valley"
"25395","Little Planet Music"
"25399","Mode Production Music"
"25408","Fergie Music"
"25409","Wolfehouse Music"
"25494","Ear My Dear Music"
"25501","Music by Accident"
"25516","Modern Post Records"
"25518","Welcome Home Music"
"25524","Creative Heart Music"
"26398","Alaleh Music"
"26411","Mallorca Music Group"
"26425","Logi Music Label"
"26465","Oma Music Production"
"26758","Wiltrud Weber Music"
"26762","Kiowa Music"
"27042","Culture Music Records"
"27048","Music Clef de Sol"
"27052","Plumbum"
"27055","Better Music"
"27057","Long Branch Records"
"27058","Big Score Music"
"27064","Dureco / Strengholt Music"
"27070","Scotracks Music"
"27101","Minds and Music"
"27117","Denovali Records"
"27125","Contre-Jour"
"27129","Qilin Records"
"27136","The Arcadia Agency"
"27138","Luddi Music"
"27142","Cosi Records"
"27157","Lips Art Music"
"27172","K617"
"27228","JB Records"
"27239","My 4T5 Music GmbH"
"27256","Lalela Music"
"27257","Teletunez Music"
"27265","Hoopymusic"
"27269","earmotion"
"27271","Bohemian Grove Music"
"27393","Intono Records"
"27551","Alphatrend Music"
"27818","Thomas Lindt Music Label"
"27829","Despotz Records"
"27831","Audio Network, Dr. Sauter Musikverlag GmbH, München"
"27845","LadyLike Records"
"27851","Ceydam Music"
"27852","Freetime Records"
"27853","Arthaus Musik"
"27854","LSFM Music Group"
"27855","Fortune Cookie Music"
"27857","Mima Records"
"27864","Leluki"
"27874","Phina Music"
"27875","Sorg Music"
"27876","Twentyfour Seven Music"
"27877","Teleporter Music"
"27882","Toy Tonics"
"27885","Farscape Records"
"27889","Orfeas Music"
"27890","Faithlift Music"
"27904","Delikatess Tonträger"
"27908","Creative Jam"
"27911","Amra Records"
"27927","Mikolai Music"
"27933","Radium Records"
"27935","Jay Neero Music"
"27944","Phonotraxx Publishing"
"27947","Glässing Music"
"27948","Birch Notes Music"
"27963","Emma Music"
"27964","..."
"27967","Shhhh"
"27968","ELF Records"
"27969","New Coming Music"
"27977","Apples & Oranges Music"
"27979","FutureGroove Music Records"
"27984","Berthold Records"
"27988","Meteus Music"
"27999","Our Label Records"
"28001","TYXart"
"28003","Swarm Music"
"28025","Ribbon Music"
"28031","Azzlackz, (385idéal)"
"28035","Excellent Music"
"28037","Minimal Music"
"28041","Metro Music Library (Warner Chappell Production Music)"
"28048","Very Us Records"
"28051","Hashi Music"
"28062","Orlando Records"
"28068","West One Music Group"
"28077","Earth Heart Music"
"28078","Weissfeder Records"
"28079","Def Jam Recordings France"
"28123","Lojinx"
"28178","Melting Pot Music"
"28353","Contemplate"
"28359","Multi4phonix Records"
"28361","Fumiya Music"
"28453","Insist Music"
"28523","Lala Schallplatten"
"28530","Davidson Music"
"28536","Unisono Records"
"28538","Secret Records"
"28573","Birds Avenue Music"
"28574","eos"
"28633","Art Music Media"
"28635","Rummelplatzmusik"
"28637","Mathouse Records"
"28642","Eurosong Records"
"28644","Music Planet"
"28647","Go Jimmee! Records"
"28652","Eskala Music"
"28663","Boger Music"
"28664","Come Together Music"
"28667","Remote Music"
"28797","The Western Star Recording Company"
"28888","Quartz Music"
"28931","Catwalkcity-Music"
"28995","7skillz"
"29010","Time Rider Music"
"29011","Entourage Music Agency"
"29018","Trax4 Pro Music Production"
"29052","Blinddog Music (Austria)"
"29053","Flying Steps Music"
"29058","Yashpon Music"
"29060","Billboard Music"
"29062","Pleasure Park Music"
"29080","Greatest Hits International"
"29082","Leuchtturm Music"
"29084","Bixi Music"
"29088","Nil Records"
"29090","Rainsong Records"
"29098","MiKa Records Aachen"
"29100","Nesola"
"29101","AZ"
"29109","MIRecords"
"29110","Cash Cow Star Records"
"29120","Hornbeam Music"
"29132","Auralation Music"
"29139","Summernight Music"
"29140","My Music Records"
"29142","Klangkultur Schallplatten"
"29155","Emotive Music"
"29158","Club Arrest Music"
"29161","NB Music Factory"
"29165","Gegentrend Records"
"29169","WKB Music"
"29173","Foxdog Music"
"29175","Good Night Music Record"
"29178","All-in Music"
"29182","Music Pur"
"29185","Soulsheriff Records"
"29189","Little Fox Music"
"29193","Swingalarm"
"29199","Good Music Media"
"29206","Just One Music"
"29207","Terrific Music"
"29209","Rakete Medien"
"29210","Hempel Audio Records"
"29211","Smiling Lizard Music"
"29212","Audio-Postproductions, Monika Piper-Albach, München"
"29231","Dancing Bear"
"29244","MSB Music Group"
"29247","Europa Family Music"
"29248","XYZ Berlin Music"
"29250","Icon Trailer Music"
"29258","Farafinan Music Agency"
"29261","Wolf + Lamb Music"
"29268","Anschau Music Records"
"29274","BMC Music"
"29281","Telamo"
"29294","Gentle Threat"
"29300","Music for Collapsing People"
"29312","ape45 Production"
"29324","Music Television Special Marketing"
"29326","Geven Music"
"29327","Fairay Music"
"29330","Obsculta Music"
"29331","Emergency Production Music"
"29364","Malika Music"
"29373","Hipmotize Music Edition"
"29379","Müller Music Group"
"29380","BMP"
"29381","Schema"
"29383","Bonneville Records"
"29386","Hänsel & Gretel"
"29392","Fuzzmatazz Records"
"29393","Music Bras Records"
"29410","Frequenzia"
"29438","Euphoria Music International"
"29444","Jacko's Music"
"29446","Be Crazy!"
"29449","T.S.M.P. Music"
"29450","Randomized Music"
"29458","Artdirection Music"
"29460","Nuts and Bolts Music"
"29461","Mandorla Music"
"29472","Bad Seed Ltd"
"29475","JAP Music"
"29476","Damestream Records"
"29495","Zweiklang Music"
"29502","Grabo Music"
"29508","Moody Monkey Records"
"29511","Second World Music"
"29620","Wolf Q Music"
"29622","Emilo Music"
"29624","Honu Lani Records"
"29626","There(there) Music"
"29627","Model Music"
"29630","James Grant Music Library"
"29644","Syco Music"
"29645","Lochmann Records"
"29646","QQ5"
"29654","EMH Classical Music"
"29656","AudioActive"
"29660","Eighty Days Records"
"29673","Life of Love Music"
"29675","REK-Music"
"29676","Impact Trailer Music"
"29686","Mathambo Music"
"29698","Trickser Tonträger, (Listenrecords)"
"29700","GuitArt Music"
"29706","Headlock Music"
"29721","Wloka Music"
"29738","Weilachtaler Platt'n"
"29747","Mountainside Music"
"29748","B.Brothers Music Prod."
"29752","shtum"
"29759","Xtortion Audio"
"29768","Starstreet"
"29769","NIRO Music Edition"
"29776","Newpool Music"
"29786","First Montana Music Records"
"29801","Made Jour Label Excl. To Downbeat / Warner Music"
"29813","eXcessive Recordings"
"29830","Seayou Records, (Problembär Records)"
"29877","Dessa Music"
"29886","NewDef"
"29947","Hedonism Music"
"29954","Broken Valve Music"
"29958","Eject Music"
"29968","Amos Music Group, Celex, Krefeld"
"29982","Besendorfer Music"
"29991","Popularium"
"29994","Fortuna Music"
"30001","Alp Records"
"30002","Boutique Edition Mo Mo"
"30003","Wooky Records"
"30004","Bekassine Records"
"30005","Haifidelity Records"
"30030","AnaAnAn-Limited"
"30042","Sarre Side Music"
"30043","Andelara Music"
"30044","Willems Music"
"30049","Vivita Music"
"30052","Hound Gawd! Records (pending)"
"30056","G Empire Music (Library Music)"
"30063","B-Sharp"
"30064","Mader Music"
"30070","NAM Flava Music"
"30104","Christine Zierl Music"
"30106","Everever Music"
"30108","Fukai Music"
"30131","Bearly'n Music"
"30132","HeHi-Music"
"30133","Grautöne Records"
"30167","Edge of Town Music"
"30181","Gaga Music"
"30186","Lichtdicht Records"
"30187","WhyPlayJazz"
"30191","Marquee Music"
"30195","The Scene (EMI Production Music)"
"30242","Juice Music (EMI Production Music)"
"30245","Rouge Music"
"30254","Madstone Music"
"30286","Golden Core"
"30292","Andrea Speck Music"
"30295","7soul"
"30296","D7"
"30299","Half Human Half Robot Music"
"30301","Mainground Music"
"30308","Liva Music"
"30309","Dunstan Music"
"30314","Methodic Doubt Music (MusicDirector)"
"30316","Atomica Music (MusicDirector)"
"30328","Solo Sound Records"
"30329","oscarson"
"30337","Emergency Production Music - Specialist Series"
"30342","Mac Cologne"
"30353","asme music"
"30354","Brutkasten"
"30361","Visagi Music"
"30370","jippie! industrie"
"30390","North Music Library"
"30391","Datamash Music"
"30392","New Wunderkind"
"30416","Modi Music"
"30417","Rattos Locos Records"
"30419","Parlophone Label Group, (FFRR)"
"30420","Chimperator Department"
"30443","Hear Music (Universal Music Entertainment)"
"30461","Bast Music"
"30467","Pure Audio Records"
"30485","Airforce1 Records"
"30488","Mesanic Music (pending)"
"30490","Sunn Creative"
"30502","Zentralmodul"
"30503","distri"
"30510","Sounderella Productions"
"30521","Juice Music Online (EMI Production Music)"
"30539","Fett Music"
"30543","Install Records"
"30548","Geradts Music"
"30551","Ghetto Trash Music"
"30569","Blitz Music"
"30574","Crazy Devision Music"
"30625","Score and More Music"
"30749","Dr Heart Music"
"30752","NAT Music"
"30766","This Charming Man Records"
"30839","autentico music"
"30864","Lion's Den"
"30883","Atrium Audio"
"30918","Nauthic Records"
"31812","Iboga Records"
"32834","Big Idea Music"
"33185","Amaro Music"
"33186","Because Music"
"33188","Ad.Lips Music"
"33231","B/Sploitation"
"33251","ABT Music"
"33264","STEM"
"33274","Albumlabel"
"33292","Bestboy Music"
"33433","Momental"
"33457","Dead Motion Records"
"33620","Philophon"
"33642","All Sorts Music"
"33648","Borealis Music"
"33652","Animals Music"
"33667","Chris Clarc Music"
"33687","Virgin Records"
"33689","Heulsuse"
"33693","Counter Music"
"33738","Second State"
"33739","Bördel Records"
"33753","Beverly Music"
"33799","Sultan Günther Music"
"33830","Amselcom"
"33844","The Smallest Label"
"34588","Neuhain"
"34610","Technicolour"
"35057","R'COUP'D"
"35079","Tonspiel"
"35090","Finaltune Records"
"36970","Pole"
"37290","KeepItMovin'"
"37452","Maschin Records"
"38748","Fanfare Jazz"
"38749","Noisy Records"
